ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Estimated_Shipping_Cost,Recommended_Carrier
9804,4,2,3,4,244,3,2,1,4,4458,0,230.9,Local Truck
9805,3,2,3,2,255,4,1,0,8,5511,0,281.55,Local Truck
9806,4,2,4,5,160,2,2,0,8,5234,0,267.7,Local Truck
9807,0,2,4,1,150,2,1,1,5,4133,0,214.15,Local Truck
9808,1,2,4,2,242,6,2,0,10,5655,1,287.75,Local Truck
9809,2,2,4,5,240,6,2,0,9,5498,1,280.40000000000003,Local Truck
9810,4,2,2,4,246,2,1,1,10,5337,1,271.85,Local Truck
9811,3,2,3,1,232,2,1,0,3,4562,1,236.60000000000002,Local Truck
9812,4,2,4,3,274,3,1,0,5,4409,0,227.95000000000002,Local Truck
9813,0,2,4,3,253,3,1,0,5,5703,0,292.65000000000003,Local Truck
9814,1,2,5,1,229,4,2,1,1,4584,1,238.70000000000002,Local Truck
9815,2,2,4,4,131,3,2,0,10,4625,0,236.25,Local Truck
9816,4,2,4,3,125,3,1,0,10,5883,0,299.15000000000003,Local Truck
9817,3,2,3,3,201,3,1,0,2,5540,1,286.0,Local Truck
9818,4,2,4,4,207,3,2,0,1,4019,0,210.45000000000002,Local Truck
9819,0,2,3,1,144,2,2,1,8,5378,1,274.90000000000003,Local Truck
9820,1,2,3,5,109,4,2,0,4,4308,0,223.4,Local Truck
9821,2,2,4,2,161,2,0,0,8,5654,1,288.7,Local Truck
9822,4,2,4,2,151,3,2,1,3,5154,1,266.2,Local Truck
9823,3,2,3,3,149,4,1,0,2,5282,0,273.1,Local Truck
9824,4,2,5,5,239,3,1,1,5,4122,0,213.60000000000002,Local Truck
9825,0,2,4,3,287,5,2,1,6,4376,1,225.8,Local Truck
9826,1,2,3,3,132,2,2,0,8,5810,1,296.5,Local Truck
9827,2,2,5,2,165,5,2,1,9,5313,0,271.15000000000003,Local Truck
9828,4,2,5,4,143,2,1,1,1,5872,1,303.1,Local Truck
9829,3,2,4,4,262,3,2,1,2,5429,0,280.45,Local Truck
9830,4,2,5,3,201,6,1,0,3,4025,1,209.75,Local Truck
9831,0,2,4,3,213,4,2,1,8,4220,0,217.0,Local Truck
9832,1,2,2,3,269,2,1,1,3,5976,0,307.3,Local Truck
9833,2,2,6,5,217,4,1,0,2,4073,0,212.65,Local Truck
9834,4,2,4,3,133,2,1,0,10,4195,0,214.75,Local Truck
9835,3,2,3,4,248,3,2,1,7,5299,0,271.45,Local Truck
9836,4,2,4,3,244,3,1,1,9,5339,0,272.45,Local Truck
9837,0,2,4,1,197,3,0,1,9,4917,0,251.35000000000002,Local Truck
9838,1,1,5,5,268,4,1,0,9,4208,0,215.9,Maersk
9839,2,1,5,5,203,4,1,1,6,4557,1,234.85000000000002,Maersk
9840,4,1,4,4,224,2,1,0,3,4817,0,249.35000000000002,Maersk
9841,3,1,3,4,212,3,1,1,6,5935,1,303.75,Maersk
9842,4,1,5,4,208,6,2,1,8,5098,0,260.9,Maersk
9843,0,1,4,5,155,3,2,1,3,5939,1,305.45,Maersk
9844,1,1,5,4,260,3,1,1,8,4535,0,232.75,Maersk
9845,2,1,2,2,174,3,1,0,3,5348,0,275.90000000000003,Maersk
9846,4,1,4,1,161,3,2,1,3,4590,0,238.0,Maersk
9847,3,1,5,5,246,3,2,0,7,5167,0,264.85,Maersk
9848,4,1,5,1,173,4,2,0,2,4615,0,239.75,Maersk
9849,0,1,3,2,175,2,1,1,9,4859,0,248.45000000000002,Maersk
9850,1,1,5,1,243,3,2,0,10,4037,0,206.85000000000002,Maersk
9851,2,1,3,2,122,4,1,0,9,5299,1,270.45,Maersk
9852,4,1,4,2,219,2,1,0,1,5071,1,263.05,Maersk
9853,3,1,3,2,217,3,0,1,7,5910,0,302.0,Maersk
9854,4,1,4,3,250,6,2,1,2,4246,0,221.3,Maersk
9855,0,1,3,3,274,3,1,0,5,5981,1,306.55,Maersk
9856,1,1,2,2,260,3,2,0,6,4747,0,244.35000000000002,Maersk
9857,2,1,4,4,185,2,2,0,1,4729,0,245.95000000000002,Maersk
9858,4,1,4,5,270,3,1,1,1,4131,0,216.05,Maersk
9859,3,1,6,3,166,5,2,0,3,4596,1,238.3,Maersk
9860,4,0,4,4,160,4,1,1,1,5520,1,325.5,FedEx
9861,0,0,3,2,247,3,1,1,3,4338,0,265.4,FedEx
9862,1,0,4,2,272,2,1,1,1,5703,1,334.65000000000003,FedEx
9863,2,0,4,5,171,2,2,0,1,4439,0,271.45000000000005,FedEx
9864,4,0,5,2,211,3,2,0,8,4962,0,294.1,FedEx
9865,3,0,3,4,271,3,2,1,1,4444,1,271.70000000000005,FedEx
9866,4,0,6,4,155,5,2,0,8,5982,0,345.1,FedEx
9867,0,0,4,1,220,3,2,0,7,4552,1,274.1,FedEx
9868,1,0,3,3,220,3,1,0,10,5234,1,306.7,FedEx
9869,2,0,2,4,285,3,0,1,6,4427,1,268.35,FedEx
9870,4,0,3,1,109,6,1,0,5,4374,1,266.20000000000005,FedEx
9871,3,0,3,4,194,3,2,1,7,4565,0,274.75,FedEx
9872,4,0,3,3,214,2,2,0,9,4185,0,254.75,FedEx
9873,0,0,3,5,161,3,1,0,4,5629,0,329.45,FedEx
9874,1,0,3,5,202,4,2,0,7,4458,0,269.4,FedEx
9875,2,0,3,3,179,8,0,0,3,5429,1,319.95,FedEx
9876,4,0,5,1,137,5,1,0,8,4584,0,275.20000000000005,FedEx
9877,3,0,6,1,173,3,2,0,2,4892,0,293.6,FedEx
9878,4,0,3,4,243,3,2,1,6,4950,0,294.5,FedEx
9879,0,0,4,2,258,5,2,1,2,1494,0,123.7,FedEx
9880,1,0,6,3,245,4,1,0,3,1982,1,147.60000000000002,FedEx
9881,2,0,6,3,296,4,1,0,4,1650,0,130.5,FedEx
9882,4,2,5,4,267,5,1,1,9,1113,0,61.150000000000006,Local Truck
9883,3,2,6,5,268,4,2,0,1,1248,1,71.9,Local Truck
9884,4,2,7,4,277,5,1,1,4,1373,0,76.65,Local Truck
9885,0,2,6,1,259,4,1,0,4,1198,0,67.9,Local Truck
9886,1,2,5,1,275,5,1,1,6,1156,1,64.80000000000001,Local Truck
9887,2,2,6,3,298,4,1,0,9,1515,1,81.25,Local Truck
9888,4,2,5,2,243,5,2,0,4,1385,0,77.25,Local Truck
9889,3,2,7,2,255,4,2,0,10,1372,0,73.60000000000001,Local Truck
9890,4,2,4,5,232,5,1,0,3,1817,0,99.35000000000001,Local Truck
9891,0,2,3,4,247,3,1,0,4,5844,0,300.2,Local Truck
9892,1,2,4,4,272,2,1,1,1,4013,1,210.15,Local Truck
9893,2,2,4,1,171,2,2,0,10,4536,0,231.8,Local Truck
9894,4,2,5,5,211,3,2,0,7,5983,1,305.65000000000003,Local Truck
9895,3,2,3,1,271,3,2,1,1,5486,1,283.8,Local Truck
9896,4,2,6,1,155,5,2,0,8,4882,0,250.10000000000002,Local Truck
9897,0,2,4,5,220,3,2,0,1,4912,1,255.10000000000002,Local Truck
9898,1,2,3,5,220,3,1,0,5,4407,0,227.85000000000002,Local Truck
9899,2,2,2,1,285,3,0,0,7,4999,0,256.45000000000005,Local Truck
9900,4,2,3,1,109,6,1,0,6,5457,1,279.85,Local Truck
9901,3,2,3,2,194,3,2,0,7,4727,1,242.85000000000002,Local Truck
9902,4,2,3,5,214,2,2,0,6,4578,0,235.9,Local Truck
9903,0,2,3,5,161,3,1,0,10,5663,1,288.15000000000003,Local Truck
9904,1,2,3,3,202,4,2,1,10,5137,1,261.85,Local Truck
9905,2,2,3,2,179,8,0,1,3,4584,0,237.70000000000002,Local Truck
9906,4,2,5,1,137,5,1,1,4,4586,1,237.3,Local Truck
9907,3,2,6,2,173,3,2,0,4,5970,0,306.5,Local Truck
9908,4,2,3,1,243,3,2,1,6,5371,0,275.55,Local Truck
9909,0,2,4,5,258,5,2,1,2,1481,0,83.05,Local Truck
9910,1,2,6,2,245,4,1,0,9,1594,0,85.2,Local Truck
9911,2,2,6,4,296,4,1,1,4,1973,0,106.65,Local Truck
9912,4,2,5,5,267,5,1,0,1,1352,1,77.10000000000001,Local Truck
9913,3,2,6,1,268,4,2,1,10,1958,0,102.9,Local Truck
9914,4,2,7,2,277,5,1,0,7,1260,1,69.5,Local Truck
9915,0,2,6,2,259,4,1,0,10,2000,1,105.0,Local Truck
9916,1,2,5,3,275,5,1,0,2,1816,0,99.80000000000001,Local Truck
9917,2,2,6,2,298,4,1,1,2,1648,0,91.4,Local Truck
9918,4,2,5,5,243,5,2,1,2,1817,0,99.85000000000001,Local Truck
9919,3,2,6,5,280,4,1,0,3,1819,1,99.45,Local Truck
9920,4,2,6,3,277,4,2,1,6,1623,1,88.15,Local Truck
9921,0,2,6,4,284,4,1,0,7,1518,1,82.4,Local Truck
9922,1,2,4,1,258,5,1,1,8,1306,0,71.3,Local Truck
9923,2,2,7,1,254,4,1,0,5,1865,1,100.75,Local Truck
9924,4,2,5,4,263,5,2,1,8,1548,0,83.4,Local Truck
9925,3,2,6,2,267,4,1,1,10,1580,0,84.0,Local Truck
9926,4,2,6,3,247,4,2,1,7,1626,1,87.80000000000001,Local Truck
9927,0,2,5,1,233,5,2,0,6,1631,1,88.55000000000001,Local Truck
9928,1,2,7,2,254,4,2,0,9,1788,0,94.9,Local Truck
9929,2,2,6,1,289,5,2,1,7,1223,0,67.65,Local Truck
9930,4,2,6,2,282,4,2,1,6,1674,0,90.7,Local Truck
9931,3,2,5,3,243,6,2,1,10,1729,1,91.45,Local Truck
9932,4,2,5,3,243,5,2,1,8,1223,1,67.15,Local Truck
9933,0,2,4,2,228,5,1,0,3,1473,1,82.15,Local Truck
9934,1,2,5,5,235,5,1,1,4,1758,0,95.9,Local Truck
9935,2,2,4,4,274,6,1,1,10,1355,1,72.75,Local Truck
9936,4,2,6,4,254,5,2,0,10,1435,0,76.75,Local Truck
9937,3,2,4,5,251,6,1,0,1,1625,0,90.75,Local Truck
9938,4,2,7,1,310,4,2,0,8,1601,1,86.05000000000001,Local Truck
9939,0,2,7,3,288,4,2,1,3,1989,0,107.95,Local Truck
9940,1,2,4,3,218,5,2,0,9,1024,0,56.7,Local Truck
9941,2,2,5,5,251,5,2,0,10,1683,0,89.15,Local Truck
9942,4,2,5,3,263,5,2,0,6,1192,0,66.6,Local Truck
9943,3,2,4,4,266,6,1,0,2,1776,1,97.80000000000001,Local Truck
9944,4,2,6,2,307,4,1,0,9,1674,0,89.2,Local Truck
9945,0,2,7,5,268,4,2,0,9,1754,1,93.2,Local Truck
9946,1,2,6,5,157,5,1,0,10,1133,0,61.650000000000006,Local Truck
9947,2,2,7,3,262,4,1,0,1,1384,1,78.7,Local Truck
9948,4,2,4,2,245,5,2,1,10,1668,1,88.4,Local Truck
9949,3,2,5,5,217,6,2,1,5,1616,0,88.30000000000001,Local Truck
9950,4,2,6,3,259,4,0,0,7,1208,0,66.9,Local Truck
9951,0,2,5,2,238,5,1,0,4,1962,0,106.10000000000001,Local Truck
9952,1,2,6,4,288,4,2,0,9,1575,0,84.25,Local Truck
9953,2,2,7,4,284,4,1,1,3,1751,1,96.05000000000001,Local Truck
9954,4,2,4,4,243,5,2,1,2,1842,0,101.10000000000001,Local Truck
9955,3,2,6,2,260,4,1,0,8,1522,0,82.10000000000001,Local Truck
9956,4,2,4,3,264,5,1,0,2,1541,0,86.05000000000001,Local Truck
9957,0,2,5,2,269,5,2,0,10,1113,1,60.650000000000006,Local Truck
9958,1,2,7,4,282,4,1,1,6,1800,0,97.0,Local Truck
9959,2,2,5,2,250,6,1,1,1,1296,1,74.3,Local Truck
9960,4,2,5,5,230,5,1,0,8,1067,0,59.35,Local Truck
9961,3,2,6,5,254,4,0,0,10,1217,0,65.85,Local Truck
9962,4,2,5,4,256,5,1,1,2,1723,1,95.15,Local Truck
9963,0,2,4,2,255,5,1,0,7,1378,0,75.4,Local Truck
9964,1,2,7,3,306,4,1,1,2,1790,1,98.5,Local Truck
9965,2,2,6,2,189,2,1,0,2,1837,0,100.85000000000001,Local Truck
9966,4,2,6,3,280,4,1,1,2,1753,0,96.65,Local Truck
9967,3,2,6,5,310,4,2,0,10,1553,0,82.65,Local Truck
9968,4,2,5,4,266,2,2,1,1,5494,0,284.2,Local Truck
9969,0,2,3,3,196,3,1,1,4,5622,0,289.1,Local Truck
9970,1,2,3,2,198,5,2,0,6,5443,0,279.15000000000003,Local Truck
9971,2,2,5,5,163,2,0,1,6,5253,1,269.65000000000003,Local Truck
9972,4,2,3,3,137,3,1,0,8,4742,0,243.10000000000002,Local Truck
9973,3,2,3,1,167,2,1,0,8,4171,1,214.55,Local Truck
9974,4,2,3,5,115,2,1,1,10,4200,0,215.0,Local Truck
9975,0,1,5,2,192,2,1,1,5,4046,0,209.8,Maersk
9976,1,1,4,2,238,5,2,1,9,4618,0,236.4,Maersk
9977,2,1,4,2,142,3,1,1,2,4790,1,248.5,Maersk
9978,4,1,3,2,256,2,1,0,7,5725,1,292.75,Maersk
9979,3,1,4,1,208,3,2,0,7,4592,0,236.10000000000002,Maersk
9980,4,1,3,2,257,2,2,1,8,4242,1,218.10000000000002,Maersk
9981,0,1,4,3,227,3,2,1,8,5829,1,297.45,Maersk
9982,1,1,4,2,219,4,1,1,8,5660,0,289.0,Maersk
9983,2,1,5,3,202,2,1,0,9,5645,1,287.75,Maersk
9984,4,1,4,2,158,3,2,0,9,4078,1,209.4,Maersk
9985,3,1,6,3,235,3,1,0,7,4829,1,247.95000000000002,Maersk
9986,4,1,4,4,233,3,1,1,9,4300,1,220.5,Maersk
9987,0,1,4,5,244,3,2,1,3,5857,1,301.35,Maersk
9988,1,1,3,5,244,5,2,0,10,4163,0,213.15,Maersk
9989,2,1,3,5,148,3,1,1,4,5919,0,303.95,Maersk
9990,4,1,5,5,171,2,0,1,8,4602,0,236.10000000000002,Maersk
9991,3,1,5,2,197,5,1,0,4,4196,1,217.8,Maersk
9992,4,1,3,1,256,3,1,0,5,5643,0,289.65000000000003,Maersk
9993,0,1,6,3,223,2,2,1,7,5007,0,256.85,Maersk
9994,1,1,5,2,271,4,1,0,4,4066,0,211.3,Maersk
9995,2,1,2,1,135,4,2,0,8,5001,1,256.05,Maersk
9996,4,1,6,4,272,2,1,1,7,4145,0,213.75,Maersk
9997,3,0,3,1,265,3,2,0,10,4244,0,257.20000000000005,FedEx
9998,4,0,5,5,180,2,0,1,5,4585,1,276.75,FedEx
9999,0,0,5,3,187,3,1,1,2,5967,0,347.35,FedEx
10000,1,0,3,3,158,3,1,1,1,5502,0,324.6,FedEx
10001,2,0,4,1,234,2,2,0,4,5164,0,306.2,FedEx
10002,4,0,6,4,224,5,2,1,10,5602,0,325.1,FedEx
10003,3,0,4,4,153,3,2,1,3,4422,1,269.6,FedEx
10004,4,0,3,5,125,2,1,0,2,4182,1,258.1,FedEx
10005,0,0,4,1,204,3,2,1,3,4310,0,264.0,FedEx
10006,1,0,3,1,199,3,0,1,3,5127,0,304.85,FedEx
10007,2,0,3,4,216,3,1,0,3,5149,0,305.95,FedEx
10008,4,0,4,3,183,3,1,0,6,5712,1,332.6,FedEx
10009,3,0,4,3,136,3,2,0,4,5769,1,336.45,FedEx
10010,4,0,4,1,269,3,1,0,3,4409,1,268.95000000000005,FedEx
10011,0,0,5,5,105,4,1,1,6,5135,1,303.75,FedEx
10012,1,0,4,2,253,2,1,0,4,4502,1,273.1,FedEx
10013,2,0,3,1,263,3,2,1,4,4616,0,278.8,FedEx
10014,4,0,4,1,266,3,1,1,10,4382,0,264.1,FedEx
10015,3,0,3,3,185,2,1,1,4,4746,0,285.3,FedEx
10016,4,0,3,4,245,2,2,0,1,4427,0,270.85,FedEx
10017,0,0,3,5,184,3,2,0,9,4969,0,293.95000000000005,FedEx
10018,1,0,5,4,235,3,2,0,8,4636,0,277.8,FedEx
10019,2,2,3,2,247,3,2,1,8,5194,0,265.7,Local Truck
10020,4,2,4,4,145,2,2,1,9,5070,0,259.0,Local Truck
10021,3,2,3,3,158,2,1,0,4,5960,0,306.0,Local Truck
10022,4,2,4,5,268,2,1,1,2,4721,1,245.05,Local Truck
10023,0,2,3,1,186,3,2,0,4,5515,1,283.75,Local Truck
10024,1,2,2,3,226,3,2,1,8,5106,1,261.3,Local Truck
10025,2,2,5,1,258,3,2,1,7,4466,1,229.8,Local Truck
10026,4,2,3,4,189,3,0,1,2,5464,0,282.2,Local Truck
10027,3,2,5,3,255,4,2,0,4,4178,1,216.9,Local Truck
10028,4,2,5,5,207,4,1,0,1,5035,0,261.25,Local Truck
10029,0,2,3,5,271,3,1,1,2,5229,1,270.45,Local Truck
10030,1,2,3,4,239,4,2,0,10,5455,1,277.75,Local Truck
10031,2,2,4,4,186,3,1,0,8,4969,1,254.45000000000005,Local Truck
10032,4,2,4,1,139,3,2,0,7,4275,0,220.25,Local Truck
10033,3,2,3,3,224,6,2,1,10,4221,0,216.05,Local Truck
10034,4,2,4,2,198,2,0,1,2,5662,0,292.1,Local Truck
10035,0,2,4,4,102,3,0,0,9,5644,1,287.7,Local Truck
10036,1,2,3,3,219,3,0,1,5,4321,0,223.55,Local Truck
10037,2,2,4,5,240,5,2,1,8,4314,0,221.70000000000002,Local Truck
10038,4,2,3,2,222,2,2,1,1,4021,1,210.55,Local Truck
10039,3,2,2,2,221,2,2,0,3,4500,1,233.5,Local Truck
10040,4,2,5,3,229,2,2,0,1,5294,1,274.2,Local Truck
10041,0,2,5,2,146,3,1,0,5,4725,0,243.75,Local Truck
10042,1,2,3,3,165,2,1,1,1,5661,0,292.55,Local Truck
10043,2,2,4,4,200,3,1,0,7,5807,1,296.85,Local Truck
10044,4,2,4,2,232,2,1,1,5,4907,0,252.85000000000002,Local Truck
10045,3,2,5,5,240,2,1,0,2,5655,0,291.75,Local Truck
10046,4,2,5,4,240,4,2,1,7,4552,1,234.10000000000002,Local Truck
10047,0,2,3,2,187,3,2,0,7,5334,0,273.2,Local Truck
10048,1,2,5,4,239,3,1,0,7,4960,0,254.5,Local Truck
10049,2,2,3,1,171,4,2,0,6,5398,0,276.90000000000003,Local Truck
10050,4,2,4,2,239,4,2,1,8,4039,0,207.95000000000002,Local Truck
10051,3,2,4,2,166,5,1,1,8,4493,0,230.65,Local Truck
10052,4,2,6,1,113,2,2,0,7,5234,1,268.2,Local Truck
10053,0,2,4,3,104,5,1,0,6,4617,1,237.85000000000002,Local Truck
10054,1,2,3,4,270,3,2,0,10,5417,0,275.85,Local Truck
10055,2,2,5,1,145,2,2,1,8,4485,1,230.25,Local Truck
10056,4,2,3,5,171,3,2,1,5,4075,1,211.25,Local Truck
10057,3,2,4,5,160,3,1,0,9,5799,1,295.45,Local Truck
10058,4,2,4,2,210,2,2,0,1,5437,1,281.35,Local Truck
10059,0,2,4,1,256,4,2,0,3,5324,0,274.7,Local Truck
10060,1,2,4,5,155,3,1,0,10,5315,1,270.75,Local Truck
10061,2,2,5,1,126,5,2,0,2,5659,1,291.95,Local Truck
10062,4,2,3,1,189,3,1,1,1,4886,0,253.8,Local Truck
10063,3,2,4,1,206,3,0,1,2,5013,1,259.65,Local Truck
10064,4,2,4,3,242,2,2,1,2,5879,0,302.95,Local Truck
10065,0,2,3,1,258,2,1,0,4,5262,0,271.1,Local Truck
10066,1,2,4,4,196,4,1,0,10,4871,1,248.55,Local Truck
10067,2,2,3,3,209,3,1,1,1,5186,0,268.8,Local Truck
10068,4,2,4,4,259,2,1,1,6,4308,1,222.4,Local Truck
10069,3,2,2,1,140,2,2,0,8,4965,0,254.25,Local Truck
10070,4,2,5,3,141,2,2,0,10,4651,0,237.55,Local Truck
10071,0,2,3,1,160,2,2,1,5,4435,1,229.25,Local Truck
10072,1,2,5,4,208,4,2,0,8,4116,0,211.8,Local Truck
10073,2,2,3,4,198,3,1,0,3,5322,0,274.6,Local Truck
10074,4,2,4,4,264,3,1,1,6,5959,1,304.95,Local Truck
10075,3,2,4,3,136,4,1,1,10,5911,0,300.55,Local Truck
10076,4,2,4,4,221,4,1,0,2,5595,1,288.75,Local Truck
10077,0,2,5,3,242,3,1,0,10,4889,1,249.45000000000002,Local Truck
10078,1,2,4,2,162,3,1,1,7,5614,0,287.2,Local Truck
10079,2,2,4,5,258,3,1,0,3,5422,1,279.6,Local Truck
10080,4,2,5,3,172,3,2,0,3,4056,0,211.3,Local Truck
10081,3,2,4,4,222,4,2,1,6,4733,0,243.65,Local Truck
10082,4,2,3,2,215,2,1,0,7,4305,0,221.75,Local Truck
10083,0,2,3,4,164,2,1,1,1,4067,1,212.85000000000002,Local Truck
10084,1,2,5,1,233,3,1,0,6,5560,0,285.0,Local Truck
10085,2,2,4,4,249,3,2,0,1,5743,0,296.65000000000003,Local Truck
10086,4,2,4,5,217,3,1,0,3,5380,1,277.5,Local Truck
10087,3,2,4,3,260,3,1,1,1,4796,0,249.3,Local Truck
10088,4,2,4,1,219,2,2,1,6,5314,0,272.7,Local Truck
10089,0,2,4,1,267,4,2,1,2,4024,0,210.20000000000002,Local Truck
10090,1,2,5,3,137,4,1,0,9,4754,0,243.20000000000002,Local Truck
10091,2,2,4,5,141,2,1,1,1,4395,1,229.25,Local Truck
10092,4,2,4,2,201,2,2,1,6,5729,0,293.45,Local Truck
10093,3,2,5,1,125,4,2,1,3,5595,0,288.25,Local Truck
10094,4,2,3,1,173,2,2,0,1,5927,1,305.85,Local Truck
10095,0,2,3,5,271,2,2,0,6,4020,1,208.0,Local Truck
10096,1,2,4,5,243,3,1,1,9,5263,0,268.65000000000003,Local Truck
10097,2,2,5,1,151,3,1,0,9,4895,0,250.25,Local Truck
10098,4,2,4,4,224,4,2,0,2,4503,1,234.15,Local Truck
10099,3,2,3,2,141,3,1,1,7,4682,0,240.60000000000002,Local Truck
10100,4,2,3,2,133,3,2,1,10,5803,0,295.15000000000003,Local Truck
10101,0,2,3,2,239,3,1,1,4,5628,1,289.40000000000003,Local Truck
10102,1,2,4,3,203,2,1,1,8,5597,0,285.85,Local Truck
10103,2,2,4,2,220,3,1,0,9,5896,0,300.3,Local Truck
10104,4,2,4,3,212,2,1,1,8,5513,0,281.65000000000003,Local Truck
10105,3,2,2,4,252,4,2,1,4,4787,0,247.35000000000002,Local Truck
10106,4,2,5,5,265,3,1,1,3,5637,0,290.35,Local Truck
10107,0,2,4,2,199,3,1,1,7,5342,0,273.6,Local Truck
10108,1,2,3,5,209,3,0,0,4,5413,0,278.65000000000003,Local Truck
10109,2,2,4,5,254,3,1,0,7,4363,0,224.65,Local Truck
10110,4,2,2,3,216,3,0,1,9,4032,1,207.10000000000002,Local Truck
10111,3,2,5,4,196,2,2,1,2,5515,0,284.75,Local Truck
10112,4,1,4,4,258,3,0,1,2,5420,0,280.0,Maersk
10113,0,1,3,3,137,3,0,1,7,5794,1,296.2,Maersk
10114,1,1,6,5,282,4,1,1,10,4901,0,250.05,Maersk
10115,2,1,3,2,156,2,2,1,10,4276,0,218.8,Maersk
10116,4,1,4,5,237,5,2,1,4,4917,0,253.85000000000002,Maersk
10117,3,1,4,5,170,3,2,1,3,4695,1,243.25,Maersk
10118,4,1,4,1,243,3,0,0,9,4277,0,219.35000000000002,Maersk
10119,0,1,4,5,163,3,2,0,2,4887,0,253.35000000000002,Maersk
10120,1,1,3,4,257,3,1,0,4,4883,0,252.15,Maersk
10121,2,1,5,4,179,6,2,1,1,5433,0,281.15000000000003,Maersk
10122,4,1,3,3,274,4,2,0,7,4828,0,247.9,Maersk
10123,3,1,3,4,174,2,1,0,4,4295,1,222.75,Maersk
10124,4,1,4,2,162,6,1,0,4,4094,0,212.70000000000002,Maersk
10125,0,1,6,2,269,6,2,1,4,4423,0,229.15,Maersk
10126,1,1,4,1,147,2,1,1,8,4600,1,236.0,Maersk
10127,2,1,6,4,286,4,2,0,5,4262,0,220.60000000000002,Maersk
10128,4,1,2,5,271,3,1,0,6,5471,1,280.55,Maersk
10129,3,1,5,2,130,4,0,1,4,4371,0,226.55,Maersk
10130,4,1,4,5,258,2,2,0,2,4303,1,224.15,Maersk
10131,0,1,5,1,151,3,2,0,1,4981,0,258.55,Maersk
10132,1,1,5,4,208,8,2,0,4,5155,1,265.75,Maersk
10133,2,1,6,2,137,10,1,0,5,4510,0,233.0,Maersk
10134,4,0,3,1,250,3,2,0,8,5509,0,321.45,FedEx
10135,3,0,4,5,211,2,1,0,4,4106,1,253.3,FedEx
10136,4,0,4,1,196,3,2,0,9,5216,1,306.3,FedEx
10137,0,0,3,4,174,3,1,0,3,5366,1,316.8,FedEx
10138,1,0,6,5,277,4,2,0,5,1845,1,139.75,FedEx
10139,2,0,6,2,284,4,1,0,7,1181,1,105.55000000000001,FedEx
10140,4,0,4,5,258,5,1,1,3,1162,0,106.6,FedEx
10141,3,0,7,1,254,4,1,1,9,1876,0,139.3,FedEx
10142,4,0,5,5,263,5,2,1,10,1789,1,134.45,FedEx
10143,0,0,6,5,267,4,1,1,3,1550,0,126.0,FedEx
10144,1,0,6,4,247,4,2,1,2,1858,1,141.9,FedEx
10145,2,0,5,1,233,5,2,1,4,1622,0,129.10000000000002,FedEx
10146,4,0,7,5,254,4,2,0,6,1014,0,97.7,FedEx
10147,3,0,6,3,289,5,2,0,1,1949,1,146.95,FedEx
10148,4,0,6,2,282,4,2,0,9,1385,0,114.75,FedEx
10149,0,0,5,3,243,6,2,0,10,1189,1,104.45,FedEx
10150,1,0,5,1,243,5,2,1,8,1732,0,132.60000000000002,FedEx
10151,2,0,4,5,228,5,1,1,2,1996,0,148.8,FedEx
10152,4,0,5,4,235,5,1,0,8,1549,0,123.45,FedEx
10153,3,0,4,1,274,6,1,1,8,1141,1,103.05000000000001,FedEx
10154,4,0,6,3,254,5,2,0,7,1615,1,127.25,FedEx
10155,0,0,4,4,237,5,2,0,6,4586,0,276.3,FedEx
10156,1,2,4,4,170,3,2,1,4,4062,0,211.10000000000002,Local Truck
10157,2,2,4,4,243,3,0,0,4,5082,1,262.1,Local Truck
10158,4,2,4,5,163,3,2,1,1,4049,1,211.95000000000002,Local Truck
10159,3,2,3,3,257,3,1,1,5,4937,1,254.35000000000002,Local Truck
10160,4,2,5,3,179,6,2,1,1,4930,1,256.0,Local Truck
10161,0,2,3,1,274,4,2,1,4,4057,0,210.85000000000002,Local Truck
10162,1,2,3,4,174,2,1,1,7,4596,0,236.3,Local Truck
10163,2,2,4,1,162,6,1,1,1,5525,1,285.75,Local Truck
10164,4,2,6,1,269,6,2,0,2,5363,0,277.15000000000003,Local Truck
10165,3,2,4,3,147,2,1,1,2,5431,0,280.55,Local Truck
10166,4,2,6,5,286,4,2,0,4,4889,0,252.45000000000002,Local Truck
10167,0,2,2,5,271,3,1,1,9,4185,0,214.75,Local Truck
10168,1,2,5,1,130,4,0,0,9,4946,1,252.8,Local Truck
10169,2,2,4,4,258,2,2,0,5,4562,0,235.60000000000002,Local Truck
10170,4,2,5,5,151,3,2,1,2,5506,0,284.3,Local Truck
10171,3,2,5,2,208,8,2,1,5,4751,0,245.05,Local Truck
10172,4,2,6,2,137,10,1,0,4,4490,0,232.5,Local Truck
10173,0,2,3,2,250,3,2,1,6,4636,0,238.8,Local Truck
10174,1,2,4,3,211,2,1,0,6,5473,1,280.65000000000003,Local Truck
10175,2,2,4,4,196,3,2,0,2,4320,1,225.0,Local Truck
10176,4,2,3,2,174,3,1,0,3,5207,1,268.85,Local Truck
10177,3,2,6,3,277,4,2,0,6,1433,0,78.65,Local Truck
10178,4,2,6,3,284,4,1,0,3,1291,0,73.05,Local Truck
10179,0,2,4,4,258,5,1,1,9,1947,1,102.85000000000001,Local Truck
10180,1,2,7,2,254,4,1,1,6,1006,0,57.300000000000004,Local Truck
